,Latitude,Longitude
3575,48.20,-68.07
3576,51.65,-120.83
3577,48.98,-89.90
3578,50.62,-114.88
3579,45.67,-65.15
3580,53.72,-109.15
3581,50.02,-125.30
3582,49.87,-124.15
3583,49.20,-95.32
3584,49.63,-112.80
3585,49.45,-117.57
3586,46.33,-72.43
3587,67.18,-130.23
3588,43.75,-79.25
3589,43.72,-79.23
3590,62.40,-110.73
3591,44.97,-79.30
3592,48.33,-80.43
3593,49.75,-114.88
3594,46.73,-71.50
3595,46.07,-77.63
3596,43.88,-79.73
3597,48.97,-123.77
3598,46.25,-74.93
3599,49.70,-114.07
3600,57.18,-112.33
3601,72.69,-77.97
3602,41.75,-82.68
3603,45.02,-79.68
3604,58.53,-109.48
3605,46.77,-53.37
3606,45.37,-71.93
3607,53.87,-94.67
3608,49.72,-112.48
3609,46.43,-84.05
3610,48.78,-123.04
3611,50.45,-125.99
3612,49.13,-68.20
3613,50.66,-113.28
3614,44.00,-77.88
3615,50.87,-103.08
3616,49.47,-120.73
3617,46.25,-63.13
3618,44.50,-81.37
3619,49.65,-98.37
3620,49.63,-96.60
3621,46.63,-80.80
3622,52.27,-110.58
3623,50.65,-128.00
3624,57.27,-111.47
3625,51.58,-111.85
3626,49.17,-57.43
3627,47.75,-64.77
3628,45.57,-73.55
3629,52.17,-106.68
3630,52.95,-112.80
3631,51.90,-113.57
3632,42.85,-80.75
3633,61.37,-139.05
3634,45.20,-64.62
3635,49.70,-115.90
3636,51.07,-115.75
3637,46.18,-65.87
3638,48.35,-54.17
3639,50.07,-97.23
3640,51.47,-121.12
3641,49.81,-113.16
3642,48.53,-80.47
3643,49.45,-98.62
3644,54.55,-115.30
3645,55.24,-129.03
3646,45.48,-76.43
3647,45.47,-65.90
3648,48.58,-57.23
3649,49.50,-115.07
3650,51.75,-114.78
3651,51.03,-114.18
3652,45.33,-81.73
3653,53.85,-115.97
3654,49.18,-122.07
3655,51.26,-120.20
3656,50.53,-108.23
3657,52.36,-121.36
3658,49.45,-101.80
3659,46.63,-65.87
3660,46.47,-62.47
3661,52.55,-123.18
3662,45.35,-79.32
3663,48.35,-64.68
3664,49.48,-112.68
3665,44.59,-63.55
3666,53.53,-113.81
3667,50.62,-115.07
3668,62.83,-137.31
3669,52.10,-122.18
3670,54.20,-118.90
3671,54.77,-128.27
3672,50.38,-114.63
3673,56.67,-131.10
3674,51.18,-116.12
3675,66.52,-86.22
3676,51.18,-112.50
3677,49.87,-97.13
3678,43.15,-79.38
3679,49.18,-121.80
3680,49.58,-125.61
3681,42.75,-81.08
3682,43.86,-79.37
3683,47.88,-55.83
3684,54.10,-112.78
3685,47.28,-66.07
3686,56.15,-117.75
3687,50.90,-106.30
3688,49.90,-97.06
3689,56.94,-122.72
3690,49.78,-74.53
3691,49.57,-114.08
3692,50.27,-111.18
3693,45.75,-62.05
3694,45.50,-77.98
3695,45.80,-74.64
3696,45.30,-74.47
3697,47.67,-67.93
3698,49.17,-116.58
3699,44.10,-79.60
3700,45.65,-70.73
3701,45.35,-75.55
3702,49.87,-96.82
3703,45.80,-63.43
3704,50.42,-97.63
3705,50.05,-108.65
3706,52.20,-117.12
3707,55.33,-110.20
3708,43.37,-79.73
3709,48.65,-71.85
3710,49.48,-117.35
3711,45.70,-63.55
3712,42.10,-83.09
3713,43.93,-79.83
3714,50.53,-127.65
3715,49.35,-123.08
3716,43.87,-66.10
3717,50.71,-121.28
3718,49.36,-110.68
3719,55.35,-114.98
3720,44.50,-80.05
3721,46.13,-59.87
3722,51.13,-106.58
3723,57.38,-122.98
3724,45.58,-73.49
3725,50.48,-67.42
3726,45.00,-78.66
3727,53.07,-121.51
3728,55.50,-129.00
3729,42.28,-82.96
3730,46.92,-54.17
3731,48.45,-70.70
3732,53.57,-112.30
3733,50.10,-125.20
3734,44.25,-76.50
3735,50.61,-112.98
3736,49.90,-108.42
3737,49.47,-114.18
3738,45.15,-72.00
3739,49.10,-116.52
3740,42.87,-80.33
3741,51.52,-101.78
3742,52.37,-104.37
3743,49.79,-94.38
3744,44.53,-80.42
3745,51.07,-93.79
3746,49.17,-122.42
3747,53.62,-112.47
3748,62.47,-106.88
3749,48.45,-123.55
3750,59.67,-115.20
3751,52.43,-113.60
3752,43.19,-79.17
3753,51.37,-114.10
3754,58.18,-103.70
3755,52.85,-114.20
3756,61.18,-113.69
3757,54.82,-118.92
3758,49.10,-97.55
3759,45.45,-79.25
3760,48.07,-66.37
3761,45.37,-63.27
3762,44.97,-76.62
3763,50.20,-114.82
3764,64.91,-125.57
3765,60.37,-137.05
3766,44.60,-75.70
3767,48.47,-81.27
3768,53.75,-121.17
3769,46.03,-65.35
3770,53.72,-75.95
3771,44.68,-81.25
3772,43.27,-79.90
3773,54.33,-130.25
3774,46.28,-83.25
3775,54.22,-101.78
3776,48.75,-80.58
3777,44.08,-79.78
3778,49.03,-119.44
3779,48.25,-79.02
3780,56.18,-118.53
3781,53.18,-117.00
3782,54.72,-113.28
3783,50.03,-96.47
3784,53.20,-70.90
3785,48.65,-123.43
3786,53.03,-77.37
3787,43.46,-80.38
3788,44.23,-76.60
3789,53.73,-120.98
3790,55.23,-127.60
3791,55.58,-97.17
3792,51.97,-101.73
3793,50.47,-101.55
3794,43.38,-81.20
3795,49.32,-123.17
3796,49.63,-115.62
3797,47.40,-72.78
3798,44.08,-78.27
3799,50.94,-127.63
3800,69.20,-122.36
3801,53.42,-108.13
3802,43.30,-79.80
3803,61.76,-121.24
3804,54.67,-113.82
3805,55.78,-120.20
3806,45.52,-75.56
3807,52.02,-107.10
3808,48.30,-88.87
3809,45.62,-74.41
3810,53.87,-119.16
3811,47.62,-52.66
3812,53.45,-104.08
3813,49.35,-123.25
3814,61.95,-128.25
3815,54.63,-113.22
3816,45.68,-74.04
3817,50.14,-123.12
3818,45.05,-62.50
3819,44.40,-80.37
3820,45.55,-74.20
3821,49.52,-114.65
3822,65.21,-123.44
3823,49.92,-97.15
3824,60.82,-78.15
3825,54.52,-128.58
3826,44.92,-76.27
3827,47.70,-55.58
3828,45.23,-75.70
3829,46.56,-72.73
3830,54.77,-112.02
3831,45.95,-77.32
3832,56.54,-79.26
3833,50.25,-104.53
3834,49.35,-120.55
3835,51.48,-110.80
3836,44.55,-64.32
3837,56.55,-61.68
3838,59.85,-134.98
3839,48.36,-53.96
3840,52.75,-103.20
3841,51.11,-114.02
3842,44.97,-76.86
3843,49.82,-97.12
3844,56.24,-120.74
3845,49.07,-111.55
3846,60.44,-121.24
3847,50.98,-114.95
3848,44.75,-75.78
3849,43.32,-79.97
3850,46.03,-71.72
3851,51.33,-106.60
3852,63.42,-136.68
3853,49.72,-54.28
3854,43.87,-79.30
3855,54.38,-111.37
3856,54.18,-58.43
3857,48.10,-66.30
3858,49.07,-120.78
3859,47.67,-66.52
3860,55.27,-127.52
3861,49.17,-121.87
3862,56.72,-117.54
3863,55.25,-113.18
3864,46.43,-64.77
3865,49.23,-122.68
3866,49.45,-112.93
3867,52.47,-113.75
3868,45.20,-66.33
3869,42.03,-82.90
3870,50.05,-96.97
3871,52.20,-102.53
3872,50.45,-101.93
3873,51.27,-102.47
3874,50.96,-118.18
3875,49.73,-124.90
3876,49.27,-123.13
3877,46.44,-79.91
3878,49.83,-124.50
3879,49.27,-123.17
3880,45.32,-74.61
3881,43.80,-79.35
3882,46.22,-80.30
3883,44.77,-63.75
3884,48.30,-67.35
3885,49.18,-122.60
3886,49.00,-102.27
3887,49.11,-117.74
3888,49.48,-113.93
3889,51.47,-109.15
3890,45.85,-76.43
3891,43.50,-79.73
3892,56.88,-111.65
3893,49.87,-119.48
3894,49.27,-123.17
3895,45.32,-66.03
3896,55.33,-63.22
3897,49.25,-124.83
3898,49.30,-69.55
3899,55.47,-125.97
3900,45.67,-73.58
3901,45.62,-62.62
3902,50.11,-119.37
3903,49.68,-123.32
3904,45.47,-73.75
3905,51.05,-113.42
3906,48.95,-123.65
3907,43.67,-79.57
3908,43.33,-80.08
3909,48.60,-123.45
3910,51.42,-105.80
3911,55.45,-107.87
3912,56.43,-120.78
3913,55.85,-108.47
3914,58.92,-111.80
3915,49.76,-77.79
3916,44.43,-63.57
3917,49.10,-97.80
3918,49.47,-115.10
3919,50.20,-120.88
3920,52.13,-114.57
3921,57.37,-111.53
3922,49.83,-102.87
3923,56.80,-98.90
3924,53.15,-113.68
3925,53.95,-97.85
3926,67.02,-126.13
3927,43.90,-79.04
3928,53.53,-113.57
3929,47.12,-79.48
3930,49.27,-122.78
3931,48.68,-67.38
3932,47.98,-55.80
3933,43.50,-79.95
3934,49.20,-122.85
3935,61.18,-129.13
3936,48.80,-87.10
3937,49.27,-123.15
3938,49.66,-93.73
3939,49.23,-123.10
3940,54.12,-111.22
3941,45.38,-62.17
3942,47.43,-61.77
3943,50.38,-105.70
3944,62.41,-140.87
3945,52.60,-112.98
3946,48.85,-123.50
3947,62.42,-110.68
3948,45.33,-81.73
3949,74.72,-94.97
3950,54.12,-114.25
3951,51.12,-114.01
3952,50.63,-116.06
3953,46.52,-71.60
3954,51.70,-116.47
3955,49.42,-72.20
3956,49.08,-125.77
3957,49.13,-113.24
3958,52.07,-104.23
3959,49.03,-97.18
3960,44.47,-80.63
3961,51.07,-93.79
3962,48.75,-69.08
3963,57.38,-106.67
3964,49.50,-112.12
3965,46.15,-60.23
3966,49.20,-122.85
3967,44.22,-76.60
3968,61.92,-113.73
3969,42.77,-81.00
3970,54.23,-115.02
3971,56.65,-111.22
3972,46.87,-71.27
3973,54.83,-128.30
3974,55.08,-59.18
3975,46.17,-65.92
3976,44.17,-77.35
3977,49.47,-109.77
3978,50.68,-121.93
3979,49.19,-122.83
3980,46.20,-71.63
3981,69.11,-83.54
3982,49.58,-107.10
3983,48.83,-124.05
3984,45.63,-61.97
3985,49.28,-122.97
3986,44.38,-77.97
3987,52.37,-76.77
3988,52.38,-109.40
3989,52.42,-109.08
3990,51.22,-58.63
3991,53.13,-109.41
3992,44.88,-76.20
3993,47.47,-55.83
3994,45.32,-79.25
3995,48.55,-123.40
3996,58.90,-123.12
3997,51.23,-117.48
3998,44.62,-80.63
3999,54.73,-127.07
4000,45.27,-66.13
4001,46.05,-71.37
4002,54.10,-123.07
4003,52.72,-110.17
4004,48.50,-124.00
4005,56.65,-111.22
4006,53.47,-113.62
4007,49.40,-57.62
4008,57.73,-122.95
4009,49.00,-56.35
4010,54.12,-121.95
4011,43.78,-79.60
4012,55.74,-120.18
4013,48.37,-89.12
4014,43.78,-79.19
4015,54.47,-66.62
4016,45.63,-62.03
4017,44.38,-76.70
4018,44.92,-62.38
4019,49.07,-72.60
4020,45.07,-73.72
4021,48.18,-68.02
4022,44.37,-76.62
4023,60.00,-111.93
4024,47.97,-84.79
4025,51.00,-115.50
4026,49.85,-125.13
4027,50.47,-106.65
4028,48.90,-54.42
4029,52.92,-66.86
4030,65.67,-128.82
4031,45.07,-77.88
4032,54.38,-115.02
4033,43.78,-79.55
4034,49.10,-100.80
4035,44.22,-79.40
4036,50.55,-111.85
4037,43.65,-79.85
4038,52.07,-107.98
4039,44.92,-79.40
4040,45.58,-75.42
4041,50.82,-119.69
4042,51.42,-104.73
4043,53.67,-113.47
4044,55.73,-117.20
4045,45.52,-61.25
4046,77.47,-110.47
4047,50.45,-100.60
4048,51.78,-111.21
4049,49.75,-114.88
4050,48.47,-123.30
4051,48.50,-89.52
4052,50.28,-64.78
4053,57.08,-111.58
4054,48.82,-81.48
4055,51.05,-115.07
4056,60.07,-128.72
4057,56.67,-115.12
4058,49.49,-123.30
4059,56.23,-103.15
4060,49.05,-105.48
4061,43.23,-81.32
4062,51.15,-106.88
4063,45.08,-73.38
4064,45.38,-74.25
4065,66.13,-65.73
4066,47.28,-52.82
4067,55.45,-60.22
4068,55.27,-85.22
4069,53.39,-118.35
4070,60.72,-135.20
4071,45.73,-67.00
4072,49.17,-123.02
4073,51.53,-102.98
4074,54.47,-115.57
4075,49.79,-94.37
4076,49.87,-119.58
4077,52.15,-103.55
4078,55.83,-110.38
4079,49.48,-115.75
4080,49.32,-100.07
4081,53.28,-113.87
4082,49.15,-122.65
4083,49.12,-110.47
4084,53.80,-111.90
4085,57.78,-115.43
4086,49.76,-77.80
4087,45.70,-62.65
4088,51.87,-120.02
4089,45.67,-67.03
4090,51.67,-111.12
4091,44.07,-79.37
4092,46.03,-62.88
4093,51.03,-99.38
4094,46.53,-84.50
4095,44.13,-77.60
4096,48.47,-123.47
4097,55.07,-121.27
4098,49.53,-100.92
4099,46.70,-64.26
4100,54.75,-112.35
4101,47.27,-53.92
4102,49.17,-100.40
4103,49.23,-111.57
4104,50.95,-98.20
4105,46.20,-73.60
4106,50.37,-99.08
4107,49.35,-123.03
4108,54.45,-113.52
4109,44.37,-80.08
4110,51.78,-122.28
4111,53.33,-123.82
4112,51.62,-124.15
4113,46.10,-64.79
4114,42.72,-81.85
4115,43.82,-79.52
4116,49.25,-71.47
4117,46.38,-80.02
4118,44.97,-79.30
4119,51.38,-111.95
4120,49.83,-101.52
4121,52.30,-55.85
4122,51.67,-105.47
4123,45.43,-75.70
4124,45.42,-76.40
4125,49.22,-122.93
4126,49.48,-96.53
4127,44.65,-77.12
4128,43.65,-79.67
4129,56.65,-111.21
4130,45.93,-65.17
4131,49.95,-125.27
4132,43.82,-79.18
4133,49.20,-109.52
4134,46.00,-64.90
4135,42.93,-82.12
4136,50.15,-95.89
4137,54.20,-126.90
4138,50.42,-121.50
4139,49.90,-98.98
4140,54.13,-114.68
4141,45.35,-75.73
4142,43.80,-79.13
4143,49.28,-91.23
4144,53.63,-77.70
4145,50.22,-119.20
4146,46.73,-53.17
4147,53.62,-127.70
4148,50.05,-112.13
4149,51.67,-115.22
4150,47.62,-57.62
4151,48.76,-86.35
4152,46.70,-75.45
4153,46.52,-64.72
4154,45.50,-77.48
4155,49.43,-98.15
4156,56.77,-88.78
4157,59.92,-118.95
4158,56.25,-118.62
4159,49.83,-124.52
4160,44.33,-78.32
4161,52.08,-103.27
4162,50.70,-121.93
4163,52.54,-122.49
4164,42.93,-81.28
4165,43.82,-79.01
4166,59.60,-134.18
4167,49.73,-105.95
4168,43.04,-79.33
4169,53.03,-122.52
4170,60.43,-134.25
4171,52.03,-112.13
4172,49.30,-98.42
4173,49.25,-124.18
4174,49.45,-100.05
4175,50.43,-104.52
4176,52.12,-119.29
4177,50.97,-118.53
4178,51.62,-121.26
4179,53.97,-112.02
4180,52.70,-107.03
4181,69.92,-128.97
4182,51.17,-96.63
4183,44.92,-78.38
4184,49.22,-119.83
4185,49.52,-123.48
4186,52.05,-114.22
4187,53.95,-114.95
4188,49.75,-103.15
4189,78.62,-74.70
4190,42.22,-82.73
4191,45.05,-63.78
4192,44.13,-76.88
4193,52.07,-111.45
4194,51.72,-96.90
4195,45.85,-75.65
4196,52.25,-113.83
4197,49.50,-100.53
4198,50.17,-98.50
4199,49.97,-68.75
4200,49.78,-123.16
4201,55.92,-119.00
4202,48.61,-68.21
4203,55.17,-114.00
4204,43.55,-80.52
4205,63.60,-105.13
4206,69.36,-124.08
4207,52.87,-112.28
4208,53.33,-104.01
4209,50.08,-96.98
4210,43.67,-79.32
4211,66.65,-61.38
4212,48.85,-89.12
4213,49.72,-107.75
4214,45.80,-74.05
4215,53.19,-112.25
4216,46.12,-71.45
4217,62.42,-110.68
4218,45.55,-75.55
4219,48.80,-78.28
4220,51.27,-121.97
4221,43.32,-79.80
4222,44.08,-80.57
4223,49.90,-109.48
4224,51.42,-57.20
4225,51.83,-113.22
4226,51.30,-116.98
4227,49.13,-98.47
4228,58.68,-123.77
4229,47.23,-61.85
4230,49.63,-89.75
4231,49.87,-97.65
4232,49.88,-114.38
4233,42.78,-81.17
4234,50.84,-119.56
4235,51.18,-100.80
4236,58.70,-118.68
4237,61.45,-139.25
4238,45.07,-63.10
4239,51.08,-110.28
4240,58.20,-111.38
4241,45.52,-71.48
4242,44.17,-78.50
4243,64.23,-76.53
4244,51.50,-102.67
4245,43.66,-79.38
4246,46.83,-71.22
4247,46.78,-67.68
4248,43.73,-79.28
4249,48.20,-66.33
4250,44.82,-79.68
4251,47.20,-65.13
4252,57.43,-121.98
4253,53.22,-105.67
4254,48.51,-68.47
4255,48.82,-123.72
4256,51.37,-113.07
4257,47.80,-79.83
4258,50.38,-104.10
4259,49.45,-102.62
4260,49.80,-94.53
4261,47.38,-53.13
4262,51.85,-122.65
4263,53.80,-114.87
4264,51.40,-116.55
4265,71.99,-125.25
4266,47.55,-79.24
4267,49.40,-123.68
4268,43.87,-79.04
4269,51.12,-103.98
4270,47.65,-72.25
4271,44.03,-78.80
4272,45.02,-64.12
4273,49.88,-96.65
4274,56.47,-114.12
4275,43.42,-79.68
4276,49.87,-111.38
4277,50.12,-104.10
4278,49.62,-119.60
4279,49.11,-122.11
4280,49.23,-122.37
4281,48.53,-72.23
4282,55.58,-116.15
4283,43.58,-79.62
4284,45.88,-82.57
4285,45.60,-70.87
4286,43.18,-81.42
4287,50.00,-103.68
4288,49.68,-95.37
4289,48.46,-123.27
4290,44.73,-76.60
4291,44.50,-80.25
4292,46.39,-62.10
4293,50.60,-127.50
4294,49.32,-100.73
4295,50.47,-120.68
4296,44.58,-63.65
4297,49.72,-107.30
4298,57.23,-113.35
4299,43.72,-79.23
4300,43.05,-81.43
4301,53.23,-117.15
4302,52.32,-55.83
4303,56.48,-118.73
4304,70.49,-68.52
4305,44.64,-63.51
4306,47.80,-66.30
4307,46.35,-63.33
4308,54.17,-93.55
4309,46.18,-62.58
4310,49.60,-99.68
4311,52.31,-114.49
4312,58.17,-116.34
4313,43.60,-81.53
4314,49.45,-112.70
4315,50.98,-115.12
4316,49.77,-86.53
4317,52.32,-77.10
4318,46.02,-75.08
4319,45.37,-71.55
4320,69.43,-133.03
4321,61.76,-121.24
4322,50.67,-120.17
4323,47.30,-82.10
4324,50.63,-97.05
4325,53.92,-106.07
4326,51.28,-103.95
4327,52.80,-110.88
4328,52.23,-87.88
4329,43.78,-79.32
4330,68.30,-85.67
4331,49.12,-81.27
4332,51.77,-111.55
4333,51.24,-113.64
4334,62.73,-138.83
4335,47.06,-64.00
4336,46.82,-66.65
4337,49.65,-109.98
4338,43.78,-65.35
4339,58.22,-122.78
4340,51.67,-110.21
4341,53.92,-125.92
4342,55.84,-108.42
4343,49.37,-122.80
4344,60.17,-132.74
4345,56.24,-120.74
4346,53.72,-128.10
4347,55.38,-88.33
4348,47.89,-54.21
4349,52.72,-107.37
4350,49.23,-68.18
4351,49.13,-123.13
4352,47.60,-70.23
4353,52.62,-103.02
4354,48.87,-53.67
4355,54.08,-112.27
4356,49.01,-123.09
4357,50.43,-100.58
4358,52.30,-109.50
4359,48.63,-123.47
4360,46.73,-70.02
4361,49.05,-113.70
4362,45.32,-66.08
4363,52.11,-101.23
4364,51.40,-56.08
4365,43.25,-80.12
4366,50.72,-114.37
4367,69.61,-140.20
4368,49.22,-102.97
4369,52.45,-117.44
4370,50.33,-117.50
4371,48.01,-64.49
4372,48.85,-56.47
4373,51.93,-101.40
4374,45.48,-62.02
4375,46.20,-83.02
4376,49.37,-123.10
4377,57.92,-110.97
4378,50.88,-121.88
4379,45.96,-66.65
4380,50.05,-97.03
4381,60.27,-134.18
4382,44.33,-76.50
4383,54.30,-114.17
4384,50.44,-128.03
4385,43.55,-79.77
4386,43.90,-78.65
4387,49.27,-111.78
4388,49.38,-113.93
4389,51.60,-112.60
4390,42.65,-80.82
4391,49.63,-102.27
4392,53.60,-116.48
4393,44.32,-77.63
4394,54.35,-114.83
4395,56.54,-76.52
4396,49.20,-68.30
4397,49.77,-74.53
4398,51.10,-114.38
4399,51.07,-67.50
4400,53.87,-125.87
4401,49.75,-86.50
4402,62.41,-140.87
4403,56.30,-121.02
4404,48.56,-58.57
4405,46.43,-80.72
4406,53.70,-114.20
4407,46.85,-71.37
4408,51.67,-98.73
4409,48.45,-123.43
4410,49.30,-109.48
4411,42.67,-81.30
4412,60.75,-135.22
4413,59.99,-64.17
4414,46.00,-71.53
4415,49.25,-100.70
4416,50.00,-113.64
4417,50.70,-119.25
4418,50.87,-107.93
4419,51.42,-110.15
4420,46.18,-77.70
4421,52.82,-102.32
4422,51.43,-116.22
4423,53.58,-114.72
4424,51.57,-121.07
4425,48.37,-89.32
4426,47.42,-68.32
4427,45.50,-73.58
4428,50.18,-100.62
4429,51.08,-114.13
4430,49.27,-122.85
4431,45.63,-78.37
4432,45.25,-79.63
4433,58.47,-78.08
4434,50.85,-126.57
4435,68.58,-111.10
4436,42.95,-82.43
4437,47.81,-69.55
4438,55.23,-121.38
4439,49.02,-122.78
4440,51.71,-121.08
4441,56.57,-118.00
4442,49.73,-100.97
4443,49.02,-77.07
4444,50.82,-102.22
4445,48.35,-81.40
4446,53.38,-111.77
4447,53.68,-112.87
4448,49.27,-117.20
4449,49.55,-102.63
4450,49.75,-125.05
4451,53.09,-114.44
4452,53.85,-94.65
4453,62.46,-114.44
4454,54.62,-116.67
4455,54.15,-113.12
4456,47.38,-53.12
4457,43.27,-79.78
4458,57.72,-111.85
4459,48.94,-123.74
4460,49.57,-119.63
4461,65.21,-123.44
4462,56.20,-119.40
4463,64.45,-138.22
4464,49.72,-98.02
4465,45.64,-75.21
4466,52.47,-116.08
4467,46.43,-64.77
4468,57.33,-118.95
4469,50.65,-68.73
4470,52.87,-104.85
4471,45.35,-61.50
4472,54.67,-112.07
4473,50.00,-125.20
4474,50.27,-107.73
4475,49.45,-123.23
4476,49.09,-61.70
4477,48.37,-67.93
4478,47.07,-70.83
4479,56.55,-115.37
4480,50.03,-110.72
4481,50.72,-120.37
4482,59.28,-129.83
4483,51.50,-123.78
4484,82.52,-62.28
4485,48.57,-81.38
4486,49.90,-111.20
4487,56.11,-112.55
4488,49.97,-114.12
4489,53.70,-106.68
4490,55.28,-114.63
4491,49.50,-117.27
4492,43.73,-79.78
4493,51.13,-98.37
4494,50.12,-120.80
4495,45.23,-81.63
4496,46.05,-71.97
4497,49.15,-123.17
4498,56.54,-79.25
4499,47.15,-70.77
4500,50.83,-106.73
4501,47.37,-55.79
4502,54.72,-113.28
4503,44.15,-76.53
4504,45.29,-73.35
4505,61.53,-124.75
4506,52.58,-103.83
4507,53.58,-116.47
4508,59.25,-105.83
4509,48.37,-77.65
4510,49.93,-97.60
4511,43.17,-81.70
4512,51.68,-121.22
4513,52.38,-122.37
4514,44.71,-63.63
4515,44.55,-79.22
4516,51.13,-108.03
4517,49.95,-119.40
4518,49.82,-105.65
4519,44.43,-76.69
4520,49.36,-121.58
4521,46.27,-81.88
4522,49.73,-118.93
4523,47.80,-72.97
4524,50.47,-119.40
4525,49.72,-54.30
4526,48.52,-72.27
4527,47.97,-84.78
4528,55.12,-128.05
4529,53.37,-113.03
4530,45.32,-77.72
4531,69.05,-107.32
4532,45.30,-66.10
4533,60.83,-114.47
4534,44.88,-79.67
4535,50.73,-121.27
4536,45.38,-73.43
4537,43.72,-79.35
4538,50.77,-113.77
4539,45.84,-66.45
4540,61.13,-122.85
4541,50.72,-67.52
4542,52.35,-112.60
4543,44.40,-65.95
4544,52.88,-111.38
4545,67.55,-64.03
4546,48.75,-124.75
4547,53.58,-116.47
4548,49.40,-123.19
4549,50.93,-110.93
4550,50.22,-66.25
4551,50.50,-100.10
4552,51.59,-112.57
4553,50.95,-118.17
4554,70.49,-68.52
4555,49.19,-123.18
4556,50.45,-113.50
4557,45.38,-75.32
4558,58.83,-111.55
4559,46.33,-83.50
4560,52.37,-126.82
4561,55.31,-123.14
4562,45.02,-74.73
4563,44.15,-79.23
4564,43.32,-79.87
4565,49.36,-123.40
4566,52.77,-132.05
4567,52.60,-107.65
4568,49.30,-122.80
4569,54.77,-58.45
4570,49.27,-122.63
4571,50.70,-119.29
4572,49.35,-123.15
4573,50.45,-100.58
4574,55.58,-102.43
4575,44.53,-77.48
4576,49.98,-94.67
4577,50.80,-103.73
4578,70.76,-117.80
4579,53.56,-64.09
4580,55.05,-127.30
4581,60.03,-111.93
4582,55.73,-120.53
4583,47.08,-71.90
4584,60.30,-117.05
4585,44.47,-81.37
4586,48.08,-89.63
4587,53.18,-108.77
4588,49.27,-97.40
4589,55.47,-117.40
4590,53.97,-101.10
4591,55.70,-119.23
4592,45.32,-75.67
4593,47.82,-65.08
4594,52.47,-129.03
4595,64.30,-96.08
4596,82.50,-65.08
4597,43.75,-79.38
4598,76.23,-119.33
4599,52.97,-113.33
4600,50.48,-120.53
4601,49.25,-96.52
4602,57.32,-117.20
4603,54.43,-118.97
4604,45.77,-71.95
4605,46.22,-63.49
4606,49.98,-98.30
4607,49.70,-120.28
4608,50.10,-114.62
4609,45.05,-64.65
4610,49.82,-120.87
4611,46.07,-62.60
4612,51.47,-78.76
4613,53.02,-78.83
4614,46.92,-53.57
4615,54.05,-122.74
4616,45.05,-78.48
4617,49.36,-123.11
4618,44.92,-76.28
4619,44.33,-81.60
4620,56.04,-96.51
4621,52.17,-112.62
4622,51.50,-127.50
4623,43.98,-77.22
4624,49.82,-97.23
4625,45.88,-82.57
4626,44.23,-76.97
4627,48.35,-58.30
4628,58.45,-125.40
4629,55.77,-117.75
4630,49.35,-123.03
4631,54.20,-130.23
4632,51.42,-65.63
4633,48.68,-78.98
4634,50.28,-64.15
4635,47.87,-53.38
4636,44.70,-76.30
4637,43.70,-79.45
4638,54.00,-119.10
4639,50.63,-93.22
4640,45.38,-74.72
4641,50.40,-119.28
4642,55.83,-120.17
4643,62.82,-92.12
4644,52.53,-125.07
4645,52.58,-107.85
4646,49.53,-85.85
4647,48.56,-81.39
4648,53.57,-115.25
4649,50.58,-126.93
4650,49.07,-96.80
4651,47.51,-69.88
4652,47.90,-65.83
4653,53.05,-132.05
4654,50.12,-113.75
4655,51.10,-114.15
4656,50.05,-119.43
4657,56.36,-94.70
4658,46.71,-67.72
4659,50.05,-97.43
4660,45.63,-76.87
4661,62.20,-134.39
4662,50.02,-110.72
4663,45.53,-79.40
4664,52.17,-103.52
4665,50.63,-114.33
4666,43.18,-79.27
4667,49.58,-101.70
4668,51.38,-113.00
4669,44.12,-79.53
4670,55.32,-126.62
4671,49.73,-111.45
4672,43.92,-79.75
4673,45.79,-65.65
4674,51.10,-114.33
4675,48.77,-56.60
4676,48.43,-89.22
4677,51.58,-111.47
4678,49.02,-123.10
4679,49.43,-122.95
4680,49.07,-122.07
4681,45.27,-71.52
4682,47.67,-70.42
4683,44.42,-65.18
4684,46.82,-66.12
4685,47.85,-59.25
4686,54.83,-127.18
4687,45.10,-72.82
4688,45.67,-74.03
4689,53.03,-112.80
4690,49.40,-99.63
4691,51.87,-63.28
4692,48.93,-55.67
4693,51.78,-114.10
4694,52.93,-118.03
4695,80.03,-99.23
4696,42.97,-81.97
4697,51.43,-115.08
4698,79.98,-85.93
4699,50.52,-119.85
4700,59.30,-69.60
4701,48.73,-123.73
4702,44.28,-79.85
4703,52.23,-109.20
4704,52.53,-131.55
4705,48.40,-53.38
4706,48.78,-87.17
4707,48.28,-79.00
4708,47.68,-68.12
4709,43.87,-79.43
4710,46.03,-66.03
4711,55.07,-119.67
4712,53.27,-120.13
4713,51.28,-80.60
4714,48.52,-123.70
4715,52.93,-132.13
4716,50.07,-109.38
4717,56.62,-126.68
4718,49.80,-97.87
4719,47.08,-70.78
4720,42.33,-82.93
4721,45.63,-63.37
4722,60.65,-116.00
4723,44.28,-78.32
4724,49.63,-112.80
4725,48.98,-125.02
4726,45.62,-61.90
4727,46.30,-72.06
4728,50.28,-64.13
4729,45.32,-73.91
4730,54.08,-112.90
4731,48.12,-75.20
4732,51.73,-56.43
4733,43.35,-80.63
4734,49.88,-97.10
4735,56.12,-121.87
4736,49.90,-99.08
4737,55.81,-117.89
4738,50.03,-100.50
4739,49.30,-114.03
